3.8e+05,4,1.75,1760,7300,1,0,0,3,7,880,880,1956,0,98008,47.603,-122.13,1680,7500
4.8e+05,3,1,1040,5060,1,0,0,3,7,1040,0,1941,0,98116,47.564,-122.39,890,5060
4.1e+05,3,1,1410,5060,1,0,0,4,7,910,500,1956,0,98133,47.707,-122.34,1130,5693
7.2e+05,4,2.5,3450,39683,2,0,0,3,10,3450,0,2002,0,98010,47.342,-122.03,3350,39750
3.9e+05,3,2.5,2350,5100,2,0,0,3,8,2350,0,2003,0,98038,47.351,-122.01,2350,5363
3.6e+05,4,2.5,1900,5889,2,0,0,3,7,1900,0,1992,0,98038,47.349,-122.03,1870,6405
3.55e+05,2,1,2020,6720,1,0,0,3,7,1010,1010,1948,0,98118,47.547,-122.29,1720,6720
3.56e+05,3,1.5,1680,8712,1,0,0,3,8,1680,0,1964,0,98059,47.481,-122.15,1850,8797
3.15e+05,3,1,960,6634,1,0,0,3,6,960,0,1952,0,98125,47.726,-122.31,1570,7203
9.4e+05,3,1.5,2140,3600,2,0,0,3,9,1900,240,1925,0,98119,47.634,-122.36,2020,4800
3.05e+05,5,2.25,2660,8400,1.5,0,0,5,7,2660,0,1961,0,98092,47.291,-122.19,1590,8165
4.61e+05,3,3.25,2770,6278,2,0,0,3,9,1980,790,2006,0,98056,47.523,-122.2,1900,7349
2.15e+05,2,2.25,1610,2040,2,0,0,4,7,1610,0,1979,0,98056,47.518,-122.19,1950,2025
3.35e+05,2,1.75,1030,1066,2,0,0,3,7,765,265,2006,0,98136,47.539,-122.39,1030,1106
2.435e+05,4,2.5,1980,7403,2,0,0,3,7,1980,0,1988,0,98023,47.29,-122.37,1980,7510
1.1e+06,5,2.75,3520,6353,2,0,0,4,10,3520,0,2001,0,98199,47.651,-122.39,2520,6250
1.53e+05,3,1,1200,10500,1,0,0,3,7,1200,0,1962,0,98023,47.322,-122.35,1350,10500
4.3e+05,3,1.5,1580,5000,1,0,0,3,8,1290,290,1939,0,98117,47.687,-122.39,1570,4500
7e+05,3,1.5,1580,5000,1,0,0,3,8,1290,290,1939,0,98117,47.687,-122.39,1570,4500
9.05e+05,4,2.5,3300,10250,1,0,0,3,7,2390,910,1946,1991,98040,47.587,-122.25,1950,6045
2.475e+05,3,1.75,1960,15681,1,0,0,3,7,1960,0,1967,0,98032,47.358,-122.28,1750,15616
1.99e+05,4,1.5,1160,6400,1,0,0,4,7,1160,0,1975,0,98023,47.304,-122.38,1160,6400
3.14e+05,3,1.75,1810,41800,1,0,0,5,7,1210,600,1980,0,98038,47.411,-121.96,1650,1.3504e+05
4.375e+05,3,2.5,2320,36847,2,0,2,3,9,2320,0,1992,0,98045,47.484,-121.71,2550,35065
8.5083e+05,3,2.5,2070,13241,1.5,0,0,5,9,1270,800,1910,0,98102,47.642,-122.31,2200,4500
5.55e+05,3,2,1980,3478,1.5,0,0,4,7,1440,540,1929,0,98117,47.678,-122.37,1610,3478
6.9995e+05,3,2.25,2190,1.0759e+05,2,0,0,4,8,2190,0,1983,0,98077,47.773,-122.08,2570,47777
1.09e+06,3,2.5,2920,8113,2,0,0,3,8,2920,0,1950,2010,98004,47.581,-122.2,2370,8113
2.9e+05,3,1,1210,33919,1,0,0,3,7,1210,0,1954,0,98058,47.438,-122.18,1640,14910
3.75e+05,3,2.5,2340,10005,1,0,0,4,8,1460,880,1978,0,98058,47.443,-122.13,2250,8162
4.6e+05,3,1,1670,4005,1.5,0,0,4,7,1170,500,1939,0,98117,47.688,-122.38,1240,4005
1.885e+05,2,1.75,1240,2493,1,0,0,4,8,1240,0,1985,0,98198,47.381,-122.32,1270,4966
6.8e+05,4,2.5,3140,28037,2,0,0,4,10,3140,0,1991,0,98077,47.73,-122.08,2990,35001
4.7e+05,5,1.75,2030,12342,2,0,0,4,7,2030,0,1942,0,98052,47.642,-122.11,2500,9433
5.9775e+05,4,2.5,2310,9624,2,0,0,3,8,2310,0,1984,0,98027,47.539,-122.05,1940,9636
5.7e+05,3,1.75,1260,3328,1,0,0,5,6,700,560,1905,0,98103,47.682,-122.35,1380,3536
2.725e+05,3,1.75,1540,12600,1,0,0,4,7,1160,380,1980,0,98038,47.362,-122.03,1540,11656
3.2995e+05,3,1.75,2080,5969,1,0,2,3,7,1080,1000,1971,0,98108,47.547,-122.3,2090,5500
4.8e+05,4,2.5,3230,16171,2,0,3,3,9,2520,710,2001,0,98001,47.318,-122.25,2640,8517
7.405e+05,3,3.5,4380,6350,2,0,0,3,8,2780,1600,1900,1999,98117,47.698,-122.37,1830,6350
5.185e+05,3,3.5,1590,1102,3,0,0,3,8,1590,0,2010,0,98103,47.682,-122.35,1620,3166
2.0543e+05,2,1,880,6780,1,0,0,4,6,880,0,1945,0,98178,47.501,-122.25,1190,6780
1.718e+05,4,2,1570,9600,1,0,0,3,6,1570,0,1950,0,98168,47.496,-122.3,1880,9000
5.35e+05,4,1,1610,2982,1.5,0,0,4,7,1610,0,1925,0,98144,47.587,-122.29,1610,4040
6.6e+05,3,2.5,2400,6474,1,0,2,3,8,1560,840,1964,0,98177,47.773,-122.39,2340,10856
3.915e+05,3,2,1450,9132,1,0,0,3,7,1450,0,1987,0,98034,47.729,-122.23,1580,9104
3.95e+05,2,1,770,6000,1,0,0,3,6,770,0,1953,0,98117,47.7,-122.36,1710,6000
4.45e+05,4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,98118,47.53,-122.27,1850,4400
7.7e+05,3,2.25,2910,10204,2,0,0,3,9,2910,0,1990,0,98052,47.69,-122.1,2700,13992
1.45e+06,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,98004,47.614,-122.21,3060,11275
4.45e+05,3,2.25,2100,8201,1,0,2,3,8,1620,480,1967,0,98178,47.509,-122.24,2660,8712
2.6e+05,4,2.25,2160,8811,1,0,0,3,8,1360,800,1978,0,98023,47.313,-122.39,2090,8400
8.225e+05,5,3.5,2320,4960,2,0,0,5,7,1720,600,1926,0,98103,47.676,-122.35,1700,4960
4.3e+05,4,2.5,2070,4310,2,0,0,3,7,2070,0,2004,0,98065,47.532,-121.85,1970,3748
2.12e+05,3,1.75,1060,7875,1,0,0,4,7,1060,0,1986,0,98092,47.276,-122.15,1420,7680
6.605e+05,4,2.25,2010,9603,1,0,0,3,8,1440,570,1986,0,98027,47.534,-122.05,2060,9793
7.84e+05,3,3.5,3950,1.1108e+05,1.5,0,0,3,9,2460,1490,1989,0,98052,47.697,-122.07,2480,88500
4.5325e+05,3,2.5,2010,2287,2,0,0,3,8,1390,620,2014,0,98029,47.552,-122,1690,1662
6.75e+05,4,3.5,2140,2278,3,0,0,3,9,2140,0,2005,0,98107,47.673,-122.38,1540,2285
1.99e+05,3,1.75,1320,17390,1,0,0,4,7,1320,0,1956,0,98003,47.326,-122.3,1550,19265
2.2e+05,4,1.75,2020,7840,1,0,0,3,7,1010,1010,1968,0,98003,47.331,-122.3,1750,8140
4.52e+05,4,2.25,2590,10002,1,0,0,4,8,1340,1250,1968,0,98028,47.769,-122.27,1550,10436
3.825e+05,2,1,1190,4440,1,0,0,3,6,1190,0,1981,0,98125,47.714,-122.29,1060,5715
5.1995e+05,3,2.25,1170,1249,3,0,0,3,8,1170,0,2014,0,98107,47.672,-122.38,1350,1310
6.65e+05,2,1,1110,3200,1,0,0,3,7,1110,0,1925,0,98119,47.634,-122.36,1170,3600
5.277e+05,5,2.5,2820,9375,1,0,0,4,8,1550,1270,1968,0,98006,47.571,-122.13,2820,9375
2.05e+05,3,1,1610,8579,1,0,0,4,7,1010,600,1962,0,98058,47.456,-122.17,1610,8579
4.2e+05,3,1,1060,8097,1,0,0,4,7,940,120,1923,0,98133,47.714,-122.35,1560,7940
5e+05,4,2.25,2030,8517,1,0,0,4,8,1380,650,1961,0,98006,47.55,-122.17,2230,8824
9.215e+05,4,2.5,3670,3.1537e+05,2,0,0,4,9,3670,0,1994,0,98077,47.742,-122.03,2840,87991
8.9e+05,4,1,2550,4000,2,0,0,3,8,2370,180,1905,0,98109,47.635,-122.35,2200,4000
4.3e+05,2,2.5,2420,60984,2,0,0,3,7,2420,0,2007,0,98027,47.526,-121.94,1940,1.9384e+05
2.58e+05,5,2,2260,12500,1,0,0,4,8,1130,1130,1960,0,98032,47.389,-122.29,1360,18000
5.11e+05,3,1,1430,3455,1,0,0,3,7,980,450,1947,0,98103,47.687,-122.34,1450,4599
5.3217e+05,3,2,1360,3090,2,0,0,3,8,1360,0,1990,0,98103,47.684,-122.35,1500,3090
5.6e+05,3,1,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.36,1420,5000
2.8295e+05,3,1,1250,8200,1,0,0,4,7,1250,0,1954,0,98003,47.325,-122.3,1680,8633
2.25e+06,4,3.25,5180,19850,2,0,3,3,12,3540,1640,2006,0,98006,47.562,-122.16,3160,9750
3.5e+05,1,1,700,5100,1,0,0,3,7,700,0,1942,0,98115,47.679,-122.3,1010,5100
2.15e+05,3,1,1180,7669,1,0,0,4,7,1180,0,1967,0,98058,47.448,-122.18,1190,7669
6.5e+05,5,3.5,3960,25245,2,0,0,3,9,2500,1460,1996,0,98056,47.525,-122.17,2640,13675
3.2e+05,4,2.75,2640,7500,1,0,0,3,8,1620,1020,1967,0,98023,47.313,-122.37,1980,7875
2.47e+05,3,2,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.209,-122,1160,7198
3.2e+05,4,1.75,1760,11180,1,0,0,4,8,1760,0,1968,0,98059,47.471,-122.12,1730,11180
2.55e+05,5,2.25,2060,8632,1,0,0,3,7,1030,1030,1962,0,98146,47.488,-122.33,1010,11680
4.38e+05,3,1.75,1780,9660,1,0,0,3,7,1780,0,1962,0,98034,47.717,-122.19,1200,9660
9e+05,3,2.5,3400,16603,2,0,0,3,10,3400,0,2000,0,98075,47.601,-122.02,3400,12601
4.41e+05,3,2.75,1910,7280,1,0,0,3,7,1160,750,1979,0,98034,47.732,-122.22,1710,8152
4.2e+05,3,2,2020,38332,1,0,0,4,7,1010,1010,1975,0,98027,47.458,-122.02,2110,36590
3.7e+05,3,1.75,1580,7000,1,0,0,3,7,1180,400,1976,0,98034,47.721,-122.17,1640,7500
2.6995e+05,2,1.75,1340,7250,1,0,0,5,5,700,640,1949,0,98198,47.408,-122.33,1830,9750
8.071e+05,4,2.5,2680,4499,2,0,0,3,9,2680,0,1999,0,98006,47.565,-122.13,2920,4500
6.53e+05,3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,0,98034,47.703,-122.23,2480,8750
3.715e+05,3,2,1370,8336,1,0,0,5,7,1370,0,1964,0,98133,47.746,-122.33,1770,7288
2.84e+05,3,1.75,1560,21000,1,0,0,3,7,1560,0,1954,0,98166,47.478,-122.34,1070,7920
2.72e+05,3,1.75,2160,7140,1,0,0,4,7,1670,490,1978,0,98023,47.303,-122.37,1930,7350
3.13e+05,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.766,-122.34,1480,7940
9.175e+05,4,2.5,3880,35003,2,0,0,3,10,2570,1310,1984,0,98033,47.648,-122.18,3740,35230
6.73e+05,4,2.25,2590,8190,2,0,0,4,8,2590,0,1980,0,98006,47.562,-122.13,2260,8335
4.25e+05,3,2.5,1120,1100,2,0,0,3,8,820,300,2008,0,98122,47.611,-122.31,1590,1795
3.9995e+05,5,2.75,1970,5400,1,0,0,3,7,1320,650,1986,0,98144,47.587,-122.31,1280,2150
3.85e+05,3,1,1220,4800,1,0,0,3,6,1220,0,1901,0,98122,47.61,-122.31,1200,4800
2.6995e+05,3,1.5,1950,7560,1,0,2,4,7,1320,630,1975,0,98022,47.198,-122,1950,8941
3.3e+05,2,1,1350,8220,1,0,0,3,7,1060,290,1949,0,98177,47.722,-122.36,1540,8280
2.6e+05,3,2.5,1670,5797,2,0,0,3,7,1670,0,1988,0,98030,47.35,-122.18,1670,6183
4.7e+05,4,3,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.538,-122.38,1410,5375
5.89e+05,4,3,2440,9600,2,0,0,5,7,2440,0,1961,0,98034,47.704,-122.2,2290,9600
1.635e+05,2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,0,98038,47.385,-122.04,1050,3417
8.35e+05,4,2.75,3130,13412,2,0,0,3,9,2140,990,1993,0,98052,47.699,-122.1,2260,9984
1.1e+06,5,3,4090,12850,1,0,2,4,10,2090,2000,1986,0,98033,47.663,-122.19,2540,10270
2.69e+05,4,1.75,1490,10000,1,0,0,4,8,1100,390,1969,0,98023,47.31,-122.38,2190,8910
5.6e+05,3,2.5,1900,8744,2,0,0,3,8,1900,0,1987,0,98074,47.62,-122.04,2030,8744
6.15e+05,4,1,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400
5.8519e+05,3,2.25,2230,10026,1,0,0,3,8,1430,800,1975,0,98052,47.665,-122.15,2230,9340
3.05e+05,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,98034,47.726,-122.19,1540,8400
1.6695e+05,3,1,1190,8820,1,0,0,3,6,1190,0,1959,0,98058,47.462,-122.18,1230,7980
7.99e+05,3,2.5,2140,9897,1,0,0,4,8,2140,0,1959,0,98040,47.55,-122.22,2680,10083
4e+05,3,2.5,2180,7508,1,0,0,4,7,1420,760,1962,0,98133,47.761,-122.34,1900,7818
2.3e+05,3,1,1060,10228,1,0,0,3,7,1060,0,1948,0,98155,47.748,-122.3,1570,10228
2.5688e+05,3,2.5,1690,5025,2,0,0,3,8,1690,0,2003,0,98023,47.278,-122.35,2550,5001
4.23e+05,4,2,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.551,-122.31,1500,6480
4.65e+05,3,2.5,2150,4084,2,0,0,3,8,2150,0,2007,0,98126,47.549,-122.37,1750,2385
4.4e+05,3,2.5,1910,66211,2,0,0,3,7,1910,0,1997,0,98024,47.538,-121.91,2330,67268
3.85e+05,3,1.75,1350,1.5507e+05,1,0,0,4,7,1350,0,1969,0,98038,47.406,-121.99,1560,50965
2.1e+05,3,1,860,11725,1,0,0,4,6,860,0,1943,0,98056,47.509,-122.18,1300,9514
2.97e+05,3,2.5,1940,14952,2,0,0,3,8,1940,0,1994,0,98042,47.378,-122.17,2030,10450
4.7e+05,3,1,1010,5000,1,0,0,3,7,1010,0,1952,0,98107,47.675,-122.39,1680,5000
2.265e+05,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,98023,47.303,-122.37,1430,7500
2.7425e+05,3,1,910,8450,1,0,0,4,6,910,0,1962,0,98059,47.479,-122.16,1400,8040
8.4e+05,4,1.75,2480,11010,1,0,0,4,9,1630,850,1966,0,98040,47.538,-122.22,2770,10744
6.779e+05,3,2.5,2440,4587,2,0,0,3,8,2440,0,2010,0,98052,47.707,-122.11,2750,4587
4.25e+05,3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,98116,47.573,-122.38,1290,5000
1.8025e+05,2,0.75,900,9600,1,0,0,3,6,900,0,1941,0,98166,47.46,-122.34,1250,14280
4.64e+05,6,3,2300,3404,2,0,0,3,7,1600,700,1920,1994,98133,47.707,-122.34,1560,1312
3.2e+05,4,2.25,1550,7579,2,0,0,3,8,1550,0,1993,0,98038,47.354,-122.05,1630,6397
6.255e+05,3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,98105,47.665,-122.28,1160,1327
5.925e+05,4,2.5,2240,12032,1,0,0,3,9,2240,0,1983,0,98074,47.614,-122.02,2520,12368
4.65e+05,3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,98001,47.319,-122.28,2590,18386
4.77e+05,4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,98118,47.546,-122.27,2130,8700
2.8e+05,2,1,850,16400,1,0,0,3,6,850,0,1923,0,98168,47.489,-122.3,1100,14459
1.51e+06,5,3,3300,33474,1,0,3,3,9,1870,1430,1957,1991,98040,47.567,-122.21,3836,20953
4.4584e+05,3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,98146,47.513,-122.38,1320,5390
1.07e+06,2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,98144,47.588,-122.29,2580,5184
4.67e+05,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.715,-122.37,2120,12040
6.86e+05,4,2.5,2760,6440,2,0,0,3,10,2760,0,1999,0,98075,47.584,-122.03,3070,8127
2.7995e+05,3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,98198,47.398,-122.3,1900,10125
5.27e+05,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,98011,47.766,-122.22,1910,10055
3.25e+05,3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,0,98030,47.376,-122.22,2080,9583
3.28e+05,3,2.25,2020,8379,2,0,0,3,7,2020,0,1994,0,98038,47.383,-122.02,2020,8031
3.9e+05,3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,98146,47.512,-122.37,1280,7392
4.7995e+05,2,2,1510,6516,1,0,0,3,8,1510,0,2005,0,98053,47.708,-122.01,1640,6009
2.6495e+05,4,2.25,1720,9753,1,0,0,4,7,1120,600,1978,0,98023,47.292,-122.37,1510,9753
2.35e+05,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,98031,47.407,-122.21,1960,13068
5.165e+05,3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,98053,47.679,-122.03,2250,4729
6.55e+05,2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,98166,47.45,-122.38,2030,13193
5e+05,4,2.75,2280,15347,1,0,0,5,7,2280,0,1960,0,98059,47.522,-122.16,2280,15347
3.15e+05,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,98023,47.31,-122.34,2120,8236
2.13e+05,2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,98024,47.569,-121.9,1150,13702
4.75e+05,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.557,-122.3,2090,4800
1.03e+06,5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,98033,47.649,-122.18,3430,35096
4.16e+05,3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,98010,47.346,-121.95,2070,80100
4.1e+05,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.614,-122.3,1510,4740
8e+05,3,3.5,3830,2.2128e+05,2,0,0,3,10,3530,300,1993,0,98077,47.764,-122.02,2920,1.4854e+05
4.72e+05,6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,98003,47.338,-122.32,2600,13988
2.25e+05,3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,0,98003,47.317,-122.32,1190,8640
2.1e+05,2,1,830,6000,1,0,0,3,6,830,0,1940,0,98126,47.531,-122.38,830,4960
4.55e+05,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.673,-122.3,1450,3750
2.25e+05,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,98002,47.322,-122.22,1260,8316
4.8e+05,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,98103,47.678,-122.35,1390,3060
3.63e+05,3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,98023,47.308,-122.39,2570,10377
